Price,Close,High,Low,Open,Volume
Ticker,^990100-USD-STRD,^990100-USD-STRD,^990100-USD-STRD,^990100-USD-STRD,^990100-USD-STRD
Date,,,,,
1987-02-10,400.29998779296875,400.29998779296875,400.29998779296875,400.29998779296875,0
1987-02-11,400.3999938964844,400.3999938964844,400.3999938964844,400.3999938964844,0
1987-02-12,400.6000061035156,400.6000061035156,400.6000061035156,400.6000061035156,0
1987-02-13,399.70001220703125,399.70001220703125,399.70001220703125,399.70001220703125,0
1987-02-16,400.0,400.0,400.0,400.0,0
1987-02-17,404.70001220703125,404.70001220703125,404.70001220703125,404.70001220703125,0
1987-02-18,405.6000061035156,405.6000061035156,405.6000061035156,405.6000061035156,0
1987-02-19,407.20001220703125,407.20001220703125,407.20001220703125,407.20001220703125,0
1987-02-20,408.1000061035156,408.1000061035156,408.1000061035156,408.1000061035156,0
1987-02-23,404.20001220703125,404.20001220703125,404.20001220703125,404.20001220703125,0
1987-02-24,406.5,406.5,406.5,406.5,0
1987-02-25,408.5,408.5,408.5,408.5,0
1987-02-26,410.0,410.0,410.0,410.0,0
1987-02-27,410.6000061035156,410.6000061035156,410.6000061035156,410.6000061035156,0
1987-03-02,412.79998779296875,412.79998779296875,412.79998779296875,412.79998779296875,0
1987-03-03,414.1000061035156,414.1000061035156,414.1000061035156,414.1000061035156,0
1987-03-04,418.70001220703125,418.70001220703125,418.70001220703125,418.70001220703125,0
1987-03-05,419.6000061035156,419.6000061035156,419.6000061035156,419.6000061035156,0
1987-03-06,419.20001220703125,419.20001220703125,419.20001220703125,419.20001220703125,0
1987-03-09,417.20001220703125,417.20001220703125,417.20001220703125,417.20001220703125,0
1987-03-10,419.0,419.0,419.0,419.0,0
1987-03-11,418.70001220703125,418.70001220703125,418.70001220703125,418.70001220703125,0
1987-03-12,420.79998779296875,420.79998779296875,420.79998779296875,420.79998779296875,0
1987-03-13,421.0,421.0,421.0,421.0,0
1987-03-16,420.79998779296875,420.79998779296875,420.79998779296875,420.79998779296875,0
1987-03-17,425.6000061035156,425.6000061035156,425.6000061035156,425.6000061035156,0
1987-03-18,427.3999938964844,427.3999938964844,427.3999938964844,427.3999938964844,0
1987-03-19,426.29998779296875,426.29998779296875,426.29998779296875,426.29998779296875,0
1987-03-20,429.8999938964844,429.8999938964844,429.8999938964844,429.8999938964844,0
1987-03-23,434.3999938964844,434.3999938964844,434.3999938964844,434.3999938964844,0
1987-03-24,437.0,437.0,437.0,437.0,0
1987-03-25,436.3999938964844,436.3999938964844,436.3999938964844,436.3999938964844,0
1987-03-26,437.5,437.5,437.5,437.5,0
1987-03-27,441.5,441.5,441.5,441.5,0
1987-03-30,436.20001220703125,436.20001220703125,436.20001220703125,436.20001220703125,0
1987-03-31,435.3999938964844,435.3999938964844,435.3999938964844,435.3999938964844,0
1987-04-01,437.3999938964844,437.3999938964844,437.3999938964844,437.3999938964844,0
1987-04-02,439.6000061035156,439.6000061035156,439.6000061035156,439.6000061035156,0
1987-04-03,445.6000061035156,445.6000061035156,445.6000061035156,445.6000061035156,0
1987-04-06,448.6000061035156,448.6000061035156,448.6000061035156,448.6000061035156,0
1987-04-07,446.79998779296875,446.79998779296875,446.79998779296875,446.79998779296875,0
1987-04-08,446.3999938964844,446.3999938964844,446.3999938964844,446.3999938964844,0
1987-04-09,447.0,447.0,447.0,447.0,0
1987-04-10,454.1000061035156,454.1000061035156,454.1000061035156,454.1000061035156,0
1987-04-13,448.1000061035156,448.1000061035156,448.1000061035156,448.1000061035156,0
1987-04-14,453.1000061035156,453.1000061035156,453.1000061035156,453.1000061035156,0
1987-04-15,455.70001220703125,455.70001220703125,455.70001220703125,455.70001220703125,0
1987-04-16,459.5,459.5,459.5,459.5,0
1987-04-17,459.5,459.5,459.5,459.5,0
1987-04-20,461.1000061035156,461.1000061035156,461.1000061035156,461.1000061035156,0
1987-04-21,466.6000061035156,466.6000061035156,466.6000061035156,466.6000061035156,0
1987-04-22,463.0,463.0,463.0,463.0,0
1987-04-23,462.8999938964844,462.8999938964844,462.8999938964844,462.8999938964844,0
1987-04-24,463.70001220703125,463.70001220703125,463.70001220703125,463.70001220703125,0
1987-04-27,456.1000061035156,456.1000061035156,456.1000061035156,456.1000061035156,0
1987-04-28,454.0,454.0,454.0,454.0,0
1987-04-29,453.8999938964844,453.8999938964844,453.8999938964844,453.8999938964844,0
1987-04-30,460.20001220703125,460.20001220703125,460.20001220703125,460.20001220703125,0
1987-05-01,464.6000061035156,464.6000061035156,464.6000061035156,464.6000061035156,0
1987-05-04,468.1000061035156,468.1000061035156,468.1000061035156,468.1000061035156,0
1987-05-05,473.3999938964844,473.3999938964844,473.3999938964844,473.3999938964844,0
1987-05-06,473.5,473.5,473.5,473.5,0
1987-05-07,473.8999938964844,473.8999938964844,473.8999938964844,473.8999938964844,0
1987-05-08,476.5,476.5,476.5,476.5,0
1987-05-11,475.70001220703125,475.70001220703125,475.70001220703125,475.70001220703125,0
1987-05-12,476.1000061035156,476.1000061035156,476.1000061035156,476.1000061035156,0
1987-05-13,473.79998779296875,473.79998779296875,473.79998779296875,473.79998779296875,0
1987-05-14,476.5,476.5,476.5,476.5,0
1987-05-15,473.5,473.5,473.5,473.5,0
1987-05-18,468.1000061035156,468.1000061035156,468.1000061035156,468.1000061035156,0
1987-05-19,462.29998779296875,462.29998779296875,462.29998779296875,462.29998779296875,0
1987-05-20,455.0,455.0,455.0,455.0,0
1987-05-21,455.8999938964844,455.8999938964844,455.8999938964844,455.8999938964844,0
1987-05-22,459.20001220703125,459.20001220703125,459.20001220703125,459.20001220703125,0
1987-05-25,462.29998779296875,462.29998779296875,462.29998779296875,462.29998779296875,0
1987-05-26,461.8999938964844,461.8999938964844,461.8999938964844,461.8999938964844,0
1987-05-27,459.3999938964844,459.3999938964844,459.3999938964844,459.3999938964844,0
1987-05-28,459.3999938964844,459.3999938964844,459.3999938964844,459.3999938964844,0
1987-05-29,460.20001220703125,460.20001220703125,460.20001220703125,460.20001220703125,0
1987-06-01,463.1000061035156,463.1000061035156,463.1000061035156,463.1000061035156,0
1987-06-02,464.0,464.0,464.0,464.0,0
1987-06-03,466.5,466.5,466.5,466.5,0
1987-06-04,468.3999938964844,468.3999938964844,468.3999938964844,468.3999938964844,0
1987-06-05,466.8999938964844,466.8999938964844,466.8999938964844,466.8999938964844,0
1987-06-08,472.0,472.0,472.0,472.0,0
1987-06-09,473.1000061035156,473.1000061035156,473.1000061035156,473.1000061035156,0
1987-06-10,477.6000061035156,477.6000061035156,477.6000061035156,477.6000061035156,0
1987-06-11,479.29998779296875,479.29998779296875,479.29998779296875,479.29998779296875,0
1987-06-12,480.29998779296875,480.29998779296875,480.29998779296875,480.29998779296875,0
1987-06-15,478.0,478.0,478.0,478.0,0
1987-06-16,479.29998779296875,479.29998779296875,479.29998779296875,479.29998779296875,0
1987-06-17,479.79998779296875,479.79998779296875,479.79998779296875,479.79998779296875,0
1987-06-18,477.70001220703125,477.70001220703125,477.70001220703125,477.70001220703125,0
1987-06-19,473.3999938964844,473.3999938964844,473.3999938964844,473.3999938964844,0
1987-06-22,468.29998779296875,468.29998779296875,468.29998779296875,468.29998779296875,0
1987-06-23,468.20001220703125,468.20001220703125,468.20001220703125,468.20001220703125,0
1987-06-24,469.5,469.5,469.5,469.5,0
1987-06-25,470.29998779296875,470.29998779296875,470.29998779296875,470.29998779296875,0
1987-06-26,470.1000061035156,470.1000061035156,470.1000061035156,470.1000061035156,0
1987-06-29,464.6000061035156,464.6000061035156,464.6000061035156,464.6000061035156,0
1987-06-30,459.20001220703125,459.20001220703125,459.20001220703125,459.20001220703125,0
1987-07-01,458.20001220703125,458.20001220703125,458.20001220703125,458.20001220703125,0
1987-07-02,462.3999938964844,462.3999938964844,462.3999938964844,462.3999938964844,0
1987-07-03,460.6000061035156,460.6000061035156,460.6000061035156,460.6000061035156,0
1987-07-06,454.70001220703125,454.70001220703125,454.70001220703125,454.70001220703125,0
1987-07-07,456.1000061035156,456.1000061035156,456.1000061035156,456.1000061035156,0
1987-07-08,453.8999938964844,453.8999938964844,453.8999938964844,453.8999938964844,0
1987-07-09,456.3999938964844,456.3999938964844,456.3999938964844,456.3999938964844,0
1987-07-10,459.0,459.0,459.0,459.0,0
1987-07-13,458.3999938964844,458.3999938964844,458.3999938964844,458.3999938964844,0
1987-07-14,459.29998779296875,459.29998779296875,459.29998779296875,459.29998779296875,0
1987-07-15,462.29998779296875,462.29998779296875,462.29998779296875,462.29998779296875,0
1987-07-16,464.3999938964844,464.3999938964844,464.3999938964844,464.3999938964844,0
1987-07-17,461.5,461.5,461.5,461.5,0
1987-07-20,454.5,454.5,454.5,454.5,0
1987-07-21,450.5,450.5,450.5,450.5,0
1987-07-22,447.0,447.0,447.0,447.0,0
1987-07-23,450.5,450.5,450.5,450.5,0
1987-07-24,459.1000061035156,459.1000061035156,459.1000061035156,459.1000061035156,0
1987-07-27,460.5,460.5,460.5,460.5,0
1987-07-28,462.79998779296875,462.79998779296875,462.79998779296875,462.79998779296875,0
1987-07-29,465.70001220703125,465.70001220703125,465.70001220703125,465.70001220703125,0
1987-07-30,466.3999938964844,466.3999938964844,466.3999938964844,466.3999938964844,0
1987-07-31,467.70001220703125,467.70001220703125,467.70001220703125,467.70001220703125,0
1987-08-03,466.29998779296875,466.29998779296875,466.29998779296875,466.29998779296875,0
1987-08-04,460.79998779296875,460.79998779296875,460.79998779296875,460.79998779296875,0
1987-08-05,463.3999938964844,463.3999938964844,463.3999938964844,463.3999938964844,0
1987-08-06,466.79998779296875,466.79998779296875,466.79998779296875,466.79998779296875,0
1987-08-07,466.70001220703125,466.70001220703125,466.70001220703125,466.70001220703125,0
1987-08-10,472.20001220703125,472.20001220703125,472.20001220703125,472.20001220703125,0
1987-08-11,476.79998779296875,476.79998779296875,476.79998779296875,476.79998779296875,0
1987-08-12,479.3999938964844,479.3999938964844,479.3999938964844,479.3999938964844,0
1987-08-13,480.79998779296875,480.79998779296875,480.79998779296875,480.79998779296875,0
1987-08-14,482.6000061035156,482.6000061035156,482.6000061035156,482.6000061035156,0
1987-08-17,481.29998779296875,481.29998779296875,481.29998779296875,481.29998779296875,0
1987-08-18,481.29998779296875,481.29998779296875,481.29998779296875,481.29998779296875,0
1987-08-19,482.0,482.0,482.0,482.0,0
1987-08-20,487.70001220703125,487.70001220703125,487.70001220703125,487.70001220703125,0
1987-08-21,493.29998779296875,493.29998779296875,493.29998779296875,493.29998779296875,0
1987-08-24,495.29998779296875,495.29998779296875,495.29998779296875,495.29998779296875,0
1987-08-25,495.3999938964844,495.3999938964844,495.3999938964844,495.3999938964844,0
1987-08-26,494.29998779296875,494.29998779296875,494.29998779296875,494.29998779296875,0
1987-08-27,495.8999938964844,495.8999938964844,495.8999938964844,495.8999938964844,0
1987-08-28,493.29998779296875,493.29998779296875,493.29998779296875,493.29998779296875,0
1987-08-31,494.70001220703125,494.70001220703125,494.70001220703125,494.70001220703125,0
1987-09-01,492.20001220703125,492.20001220703125,492.20001220703125,492.20001220703125,0
1987-09-02,491.1000061035156,491.1000061035156,491.1000061035156,491.1000061035156,0
1987-09-03,488.5,488.5,488.5,488.5,0
1987-09-04,486.8999938964844,486.8999938964844,486.8999938964844,486.8999938964844,0
1987-09-07,482.1000061035156,482.1000061035156,482.1000061035156,482.1000061035156,0
1987-09-08,480.8999938964844,480.8999938964844,480.8999938964844,480.8999938964844,0
1987-09-09,479.29998779296875,479.29998779296875,479.29998779296875,479.29998779296875,0
1987-09-10,478.20001220703125,478.20001220703125,478.20001220703125,478.20001220703125,0
1987-09-11,482.20001220703125,482.20001220703125,482.20001220703125,482.20001220703125,0
1987-09-14,480.1000061035156,480.1000061035156,480.1000061035156,480.1000061035156,0
1987-09-15,478.5,478.5,478.5,478.5,0
1987-09-16,476.70001220703125,476.70001220703125,476.70001220703125,476.70001220703125,0
1987-09-17,476.8999938964844,476.8999938964844,476.8999938964844,476.8999938964844,0
1987-09-18,477.8999938964844,477.8999938964844,477.8999938964844,477.8999938964844,0
1987-09-21,474.3999938964844,474.3999938964844,474.3999938964844,474.3999938964844,0
1987-09-22,478.79998779296875,478.79998779296875,478.79998779296875,478.79998779296875,0
1987-09-23,480.29998779296875,480.29998779296875,480.29998779296875,480.29998779296875,0
1987-09-24,479.5,479.5,479.5,479.5,0
1987-09-25,481.5,481.5,481.5,481.5,0
1987-09-28,490.5,490.5,490.5,490.5,0
1987-09-29,486.5,486.5,486.5,486.5,0
1987-09-30,485.3999938964844,485.3999938964844,485.3999938964844,485.3999938964844,0
1987-10-01,485.20001220703125,485.20001220703125,485.20001220703125,485.20001220703125,0
1987-10-02,487.70001220703125,487.70001220703125,487.70001220703125,487.70001220703125,0
1987-10-05,488.29998779296875,488.29998779296875,488.29998779296875,488.29998779296875,0
1987-10-06,485.1000061035156,485.1000061035156,485.1000061035156,485.1000061035156,0
1987-10-07,484.5,484.5,484.5,484.5,0
1987-10-08,486.3999938964844,486.3999938964844,486.3999938964844,486.3999938964844,0
1987-10-09,485.5,485.5,485.5,485.5,0
1987-10-12,484.1000061035156,484.1000061035156,484.1000061035156,484.1000061035156,0
1987-10-13,486.5,486.5,486.5,486.5,0
1987-10-14,484.3999938964844,484.3999938964844,484.3999938964844,484.3999938964844,0
1987-10-15,478.1000061035156,478.1000061035156,478.1000061035156,478.1000061035156,0
1987-10-16,467.29998779296875,467.29998779296875,467.29998779296875,467.29998779296875,0
1987-10-19,421.29998779296875,421.29998779296875,421.29998779296875,421.29998779296875,0
1987-10-20,386.3999938964844,386.3999938964844,386.3999938964844,386.3999938964844,0
1987-10-21,418.8999938964844,418.8999938964844,418.8999938964844,418.8999938964844,0
1987-10-22,410.29998779296875,410.29998779296875,410.29998779296875,410.29998779296875,0
1987-10-23,402.3999938964844,402.3999938964844,402.3999938964844,402.3999938964844,0
1987-10-26,378.3999938964844,378.3999938964844,378.3999938964844,378.3999938964844,0
1987-10-27,385.5,385.5,385.5,385.5,0
1987-10-28,384.29998779296875,384.29998779296875,384.29998779296875,384.29998779296875,0
1987-10-29,387.0,387.0,387.0,387.0,0
1987-10-30,402.29998779296875,402.29998779296875,402.29998779296875,402.29998779296875,0
1987-11-02,409.6000061035156,409.6000061035156,409.6000061035156,409.6000061035156,0
1987-11-03,405.3999938964844,405.3999938964844,405.3999938964844,405.3999938964844,0
1987-11-04,398.0,398.0,398.0,398.0,0
1987-11-05,401.0,401.0,401.0,401.0,0
1987-11-06,400.8999938964844,400.8999938964844,400.8999938964844,400.8999938964844,0
1987-11-09,391.29998779296875,391.29998779296875,391.29998779296875,391.29998779296875,0
1987-11-10,383.3999938964844,383.3999938964844,383.3999938964844,383.3999938964844,0
1987-11-11,381.0,381.0,381.0,381.0,0
1987-11-12,390.8999938964844,390.8999938964844,390.8999938964844,390.8999938964844,0
1987-11-13,395.3999938964844,395.3999938964844,395.3999938964844,395.3999938964844,0
1987-11-16,396.5,396.5,396.5,396.5,0
1987-11-17,393.6000061035156,393.6000061035156,393.6000061035156,393.6000061035156,0
1987-11-18,397.79998779296875,397.79998779296875,397.79998779296875,397.79998779296875,0
1987-11-19,394.1000061035156,394.1000061035156,394.1000061035156,394.1000061035156,0
1987-11-20,395.5,395.5,395.5,395.5,0
1987-11-23,396.20001220703125,396.20001220703125,396.20001220703125,396.20001220703125,0
1987-11-24,400.1000061035156,400.1000061035156,400.1000061035156,400.1000061035156,0
1987-11-25,403.0,403.0,403.0,403.0,0
1987-11-26,403.6000061035156,403.6000061035156,403.6000061035156,403.6000061035156,0
1987-11-27,401.8999938964844,401.8999938964844,401.8999938964844,401.8999938964844,0
1987-11-30,391.79998779296875,391.79998779296875,391.79998779296875,391.79998779296875,0
1987-12-01,390.8999938964844,390.8999938964844,390.8999938964844,390.8999938964844,0
1987-12-02,392.29998779296875,392.29998779296875,392.29998779296875,392.29998779296875,0
1987-12-03,385.29998779296875,385.29998779296875,385.29998779296875,385.29998779296875,0
1987-12-04,381.8999938964844,381.8999938964844,381.8999938964844,381.8999938964844,0
1987-12-07,383.6000061035156,383.6000061035156,383.6000061035156,383.6000061035156,0
1987-12-08,391.0,391.0,391.0,391.0,0
1987-12-09,393.5,393.5,393.5,393.5,0
1987-12-10,397.6000061035156,397.6000061035156,397.6000061035156,397.6000061035156,0
1987-12-11,398.5,398.5,398.5,398.5,0
1987-12-14,403.79998779296875,403.79998779296875,403.79998779296875,403.79998779296875,0
1987-12-15,404.5,404.5,404.5,404.5,0
1987-12-16,407.79998779296875,407.79998779296875,407.79998779296875,407.79998779296875,0
1987-12-17,407.3999938964844,407.3999938964844,407.3999938964844,407.3999938964844,0
1987-12-18,409.29998779296875,409.29998779296875,409.29998779296875,409.29998779296875,0
1987-12-21,411.6000061035156,411.6000061035156,411.6000061035156,411.6000061035156,0
1987-12-22,410.70001220703125,410.70001220703125,410.70001220703125,410.70001220703125,0
1987-12-23,412.3999938964844,412.3999938964844,412.3999938964844,412.3999938964844,0
1987-12-24,412.79998779296875,412.79998779296875,412.79998779296875,412.79998779296875,0
1987-12-28,406.3999938964844,406.3999938964844,406.3999938964844,406.3999938964844,0
1987-12-29,402.79998779296875,402.79998779296875,402.79998779296875,402.79998779296875,0
1987-12-30,405.8999938964844,405.8999938964844,405.8999938964844,405.8999938964844,0
1987-12-31,408.0,408.0,408.0,408.0,0
1988-01-04,407.6000061035156,407.6000061035156,407.6000061035156,407.6000061035156,0
1988-01-05,406.6000061035156,406.6000061035156,406.6000061035156,406.6000061035156,0
1988-01-06,412.79998779296875,412.79998779296875,412.79998779296875,412.79998779296875,0
1988-01-07,416.1000061035156,416.1000061035156,416.1000061035156,416.1000061035156,0
1988-01-08,404.29998779296875,404.29998779296875,404.29998779296875,404.29998779296875,0
1988-01-11,404.0,404.0,404.0,404.0,0
1988-01-12,403.70001220703125,403.70001220703125,403.70001220703125,403.70001220703125,0
1988-01-13,402.3999938964844,402.3999938964844,402.3999938964844,402.3999938964844,0
1988-01-14,404.6000061035156,404.6000061035156,404.6000061035156,404.6000061035156,0
1988-01-15,402.0,402.0,402.0,402.0,0
1988-01-18,406.29998779296875,406.29998779296875,406.29998779296875,406.29998779296875,0
1988-01-19,404.3999938964844,404.3999938964844,404.3999938964844,404.3999938964844,0
1988-01-20,401.5,401.5,401.5,401.5,0
1988-01-21,401.0,401.0,401.0,401.0,0
1988-01-22,404.3999938964844,404.3999938964844,404.3999938964844,404.3999938964844,0
1988-01-25,412.3999938964844,412.3999938964844,412.3999938964844,412.3999938964844,0
1988-01-26,412.20001220703125,412.20001220703125,412.20001220703125,412.20001220703125,0
1988-01-27,410.3999938964844,410.3999938964844,410.3999938964844,410.3999938964844,0
1988-01-28,415.6000061035156,415.6000061035156,415.6000061035156,415.6000061035156,0
1988-01-29,417.20001220703125,417.20001220703125,417.20001220703125,417.20001220703125,0
1988-02-01,413.79998779296875,413.79998779296875,413.79998779296875,413.79998779296875,0
1988-02-02,414.3999938964844,414.3999938964844,414.3999938964844,414.3999938964844,0
1988-02-03,412.3999938964844,412.3999938964844,412.3999938964844,412.3999938964844,0
1988-02-04,412.20001220703125,412.20001220703125,412.20001220703125,412.20001220703125,0
1988-02-05,410.8999938964844,410.8999938964844,410.8999938964844,410.8999938964844,0
1988-02-08,409.5,409.5,409.5,409.5,0
1988-02-09,409.29998779296875,409.29998779296875,409.29998779296875,409.29998779296875,0
1988-02-10,414.70001220703125,414.70001220703125,414.70001220703125,414.70001220703125,0
1988-02-11,415.70001220703125,415.70001220703125,415.70001220703125,415.70001220703125,0
1988-02-12,414.29998779296875,414.29998779296875,414.29998779296875,414.29998779296875,0
1988-02-15,418.20001220703125,418.20001220703125,418.20001220703125,418.20001220703125,0
1988-02-16,421.29998779296875,421.29998779296875,421.29998779296875,421.29998779296875,0
1988-02-17,423.0,423.0,423.0,423.0,0
1988-02-18,425.0,425.0,425.0,425.0,0
1988-02-19,427.70001220703125,427.70001220703125,427.70001220703125,427.70001220703125,0
1988-02-22,433.1000061035156,433.1000061035156,433.1000061035156,433.1000061035156,0
1988-02-23,434.29998779296875,434.29998779296875,434.29998779296875,434.29998779296875,0
1988-02-24,435.0,435.0,435.0,435.0,0
1988-02-25,436.29998779296875,436.29998779296875,436.29998779296875,436.29998779296875,0
1988-02-26,436.79998779296875,436.79998779296875,436.79998779296875,436.79998779296875,0
1988-02-29,440.70001220703125,440.70001220703125,440.70001220703125,440.70001220703125,0
1988-03-01,442.6000061035156,442.6000061035156,442.6000061035156,442.6000061035156,0
1988-03-02,444.29998779296875,444.29998779296875,444.29998779296875,444.29998779296875,0
1988-03-03,443.8999938964844,443.8999938964844,443.8999938964844,443.8999938964844,0
1988-03-04,444.1000061035156,444.1000061035156,444.1000061035156,444.1000061035156,0
1988-03-07,446.3999938964844,446.3999938964844,446.3999938964844,446.3999938964844,0
1988-03-08,446.8999938964844,446.8999938964844,446.8999938964844,446.8999938964844,0
1988-03-09,448.79998779296875,448.79998779296875,448.79998779296875,448.79998779296875,0
1988-03-10,446.70001220703125,446.70001220703125,446.70001220703125,446.70001220703125,0
1988-03-11,446.20001220703125,446.20001220703125,446.20001220703125,446.20001220703125,0
1988-03-14,446.29998779296875,446.29998779296875,446.29998779296875,446.29998779296875,0
1988-03-15,447.20001220703125,447.20001220703125,447.20001220703125,447.20001220703125,0
1988-03-16,450.29998779296875,450.29998779296875,450.29998779296875,450.29998779296875,0
1988-03-17,452.29998779296875,452.29998779296875,452.29998779296875,452.29998779296875,0
1988-03-18,454.0,454.0,454.0,454.0,0
1988-03-21,454.70001220703125,454.70001220703125,454.70001220703125,454.70001220703125,0
1988-03-22,452.8999938964844,452.8999938964844,452.8999938964844,452.8999938964844,0
1988-03-23,454.70001220703125,454.70001220703125,454.70001220703125,454.70001220703125,0
1988-03-24,451.0,451.0,451.0,451.0,0
1988-03-25,445.79998779296875,445.79998779296875,445.79998779296875,445.79998779296875,0
1988-03-28,445.3999938964844,445.3999938964844,445.3999938964844,445.3999938964844,0
1988-03-29,450.0,450.0,450.0,450.0,0
1988-03-30,451.20001220703125,451.20001220703125,451.20001220703125,451.20001220703125,0
1988-03-31,453.20001220703125,453.20001220703125,453.20001220703125,453.20001220703125,0
1988-04-01,453.20001220703125,453.20001220703125,453.20001220703125,453.20001220703125,0
1988-04-04,451.20001220703125,451.20001220703125,451.20001220703125,451.20001220703125,0
1988-04-05,449.8999938964844,449.8999938964844,449.8999938964844,449.8999938964844,0
1988-04-06,455.29998779296875,455.29998779296875,455.29998779296875,455.29998779296875,0
1988-04-07,457.20001220703125,457.20001220703125,457.20001220703125,457.20001220703125,0
1988-04-08,460.29998779296875,460.29998779296875,460.29998779296875,460.29998779296875,0
1988-04-11,461.1000061035156,461.1000061035156,461.1000061035156,461.1000061035156,0
1988-04-12,462.29998779296875,462.29998779296875,462.29998779296875,462.29998779296875,0
1988-04-13,463.5,463.5,463.5,463.5,0
1988-04-14,462.1000061035156,462.1000061035156,462.1000061035156,462.1000061035156,0
1988-04-15,458.79998779296875,458.79998779296875,458.79998779296875,458.79998779296875,0
1988-04-18,455.8999938964844,455.8999938964844,455.8999938964844,455.8999938964844,0
1988-04-19,455.3999938964844,455.3999938964844,455.3999938964844,455.3999938964844,0
1988-04-20,455.3999938964844,455.3999938964844,455.3999938964844,455.3999938964844,0
1988-04-21,453.8999938964844,453.8999938964844,453.8999938964844,453.8999938964844,0
1988-04-22,454.0,454.0,454.0,454.0,0
1988-04-25,457.70001220703125,457.70001220703125,457.70001220703125,457.70001220703125,0
1988-04-26,459.5,459.5,459.5,459.5,0
1988-04-27,457.79998779296875,457.79998779296875,457.79998779296875,457.79998779296875,0
1988-04-28,459.5,459.5,459.5,459.5,0
1988-04-29,458.20001220703125,458.20001220703125,458.20001220703125,458.20001220703125,0
1988-05-02,459.1000061035156,459.1000061035156,459.1000061035156,459.1000061035156,0
1988-05-03,460.70001220703125,460.70001220703125,460.70001220703125,460.70001220703125,0
1988-05-04,458.6000061035156,458.6000061035156,458.6000061035156,458.6000061035156,0
1988-05-05,458.3999938964844,458.3999938964844,458.3999938964844,458.3999938964844,0
1988-05-06,455.5,455.5,455.5,455.5,0
1988-05-09,452.6000061035156,452.6000061035156,452.6000061035156,452.6000061035156,0
1988-05-10,453.79998779296875,453.79998779296875,453.79998779296875,453.79998779296875,0
1988-05-11,448.70001220703125,448.70001220703125,448.70001220703125,448.70001220703125,0
1988-05-12,448.29998779296875,448.29998779296875,448.29998779296875,448.29998779296875,0
1988-05-13,451.3999938964844,451.3999938964844,451.3999938964844,451.3999938964844,0
1988-05-16,454.0,454.0,454.0,454.0,0
1988-05-17,451.1000061035156,451.1000061035156,451.1000061035156,451.1000061035156,0
1988-05-18,448.29998779296875,448.29998779296875,448.29998779296875,448.29998779296875,0
1988-05-19,446.29998779296875,446.29998779296875,446.29998779296875,446.29998779296875,0
1988-05-20,446.1000061035156,446.1000061035156,446.1000061035156,446.1000061035156,0
1988-05-23,444.0,444.0,444.0,444.0,0
1988-05-24,446.3999938964844,446.3999938964844,446.3999938964844,446.3999938964844,0
1988-05-25,447.79998779296875,447.79998779296875,447.79998779296875,447.79998779296875,0
1988-05-26,447.1000061035156,447.1000061035156,447.1000061035156,447.1000061035156,0
1988-05-27,443.6000061035156,443.6000061035156,443.6000061035156,443.6000061035156,0
1988-05-30,440.6000061035156,440.6000061035156,440.6000061035156,440.6000061035156,0
1988-05-31,448.20001220703125,448.20001220703125,448.20001220703125,448.20001220703125,0
1988-06-01,453.79998779296875,453.79998779296875,453.79998779296875,453.79998779296875,0
1988-06-02,451.70001220703125,451.70001220703125,451.70001220703125,451.70001220703125,0
1988-06-03,454.0,454.0,454.0,454.0,0
1988-06-06,456.3999938964844,456.3999938964844,456.3999938964844,456.3999938964844,0
1988-06-07,456.5,456.5,456.5,456.5,0
1988-06-08,461.29998779296875,461.29998779296875,461.29998779296875,461.29998779296875,0
1988-06-09,464.1000061035156,464.1000061035156,464.1000061035156,464.1000061035156,0
1988-06-10,464.3999938964844,464.3999938964844,464.3999938964844,464.3999938964844,0
1988-06-13,464.3999938964844,464.3999938964844,464.3999938964844,464.3999938964844,0
1988-06-14,463.70001220703125,463.70001220703125,463.70001220703125,463.70001220703125,0
1988-06-15,465.20001220703125,465.20001220703125,465.20001220703125,465.20001220703125,0
1988-06-16,463.1000061035156,463.1000061035156,463.1000061035156,463.1000061035156,0
1988-06-17,462.79998779296875,462.79998779296875,462.79998779296875,462.79998779296875,0
1988-06-20,459.6000061035156,459.6000061035156,459.6000061035156,459.6000061035156,0
1988-06-21,459.6000061035156,459.6000061035156,459.6000061035156,459.6000061035156,0
1988-06-22,458.1000061035156,458.1000061035156,458.1000061035156,458.1000061035156,0
1988-06-23,456.3999938964844,456.3999938964844,456.3999938964844,456.3999938964844,0
1988-06-24,452.79998779296875,452.79998779296875,452.79998779296875,452.79998779296875,0
1988-06-27,445.0,445.0,445.0,445.0,0
1988-06-28,448.70001220703125,448.70001220703125,448.70001220703125,448.70001220703125,0
1988-06-29,444.20001220703125,444.20001220703125,444.20001220703125,444.20001220703125,0
1988-06-30,446.79998779296875,446.79998779296875,446.79998779296875,446.79998779296875,0
1988-07-01,443.79998779296875,443.79998779296875,443.79998779296875,443.79998779296875,0
1988-07-04,440.1000061035156,440.1000061035156,440.1000061035156,440.1000061035156,0
1988-07-05,445.79998779296875,445.79998779296875,445.79998779296875,445.79998779296875,0
1988-07-06,448.1000061035156,448.1000061035156,448.1000061035156,448.1000061035156,0
1988-07-07,451.1000061035156,451.1000061035156,451.1000061035156,451.1000061035156,0
1988-07-08,451.1000061035156,451.1000061035156,451.1000061035156,451.1000061035156,0
1988-07-11,449.8999938964844,449.8999938964844,449.8999938964844,449.8999938964844,0
